p25085_i3	Mean FA in posterior thalamic radiation on FA skeleton (left) | Instance 3
p25084_i3	Mean FA in posterior thalamic radiation on FA skeleton (right) | Instance 3
p25077_i3	Mean FA in retrolenticular part of internal capsule on FA skeleton (left) | Instance 3
p25076_i3	Mean FA in retrolenticular part of internal capsule on FA skeleton (right) | Instance 3
p25087_i3	Mean FA in sagittal stratum on FA skeleton (left) | Instance 3
p25086_i3	Mean FA in sagittal stratum on FA skeleton (right) | Instance 3
p25060_i3	Mean FA in splenium of corpus callosum on FA skeleton | Instance 3
p25069_i3	Mean FA in superior cerebellar peduncle on FA skeleton (left) | Instance 3
p25068_i3	Mean FA in superior cerebellar peduncle on FA skeleton (right) | Instance 3
p25081_i3	Mean FA in superior corona radiata on FA skeleton (left) | Instance 3
p25080_i3	Mean FA in superior corona radiata on FA skeleton (right) | Instance 3
p25099_i3	Mean FA in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 3
p25098_i3	Mean FA in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 3
p25097_i3	Mean FA in superior longitudinal fasciculus on FA skeleton (left) | Instance 3
p25096_i3	Mean FA in superior longitudinal fasciculus on FA skeleton (right) | Instance 3
p25103_i3	Mean FA in tapetum on FA skeleton (left) | Instance 3
p25102_i3	Mean FA in tapetum on FA skeleton (right) | Instance 3
p25101_i3	Mean FA in uncinate fasciculus on FA skeleton (left) | Instance 3
p25100_i3	Mean FA in uncinate fasciculus on FA skeleton (right) | Instance 3
p25367_i3	Mean ICVF in anterior corona radiata on FA skeleton (left) | Instance 3
p25366_i3	Mean ICVF in anterior corona radiata on FA skeleton (right) | Instance 3
p25361_i3	Mean ICVF in anterior limb of internal capsule on FA skeleton (left) | Instance 3
p25360_i3	Mean ICVF in anterior limb of internal capsule on FA skeleton (right) | Instance 3
p25347_i3	Mean ICVF in body of corpus callosum on FA skeleton | Instance 3
p25359_i3	Mean ICVF in cerebral peduncle on FA skeleton (left) | Instance 3
p25358_i3	Mean ICVF in cerebral peduncle on FA skeleton (right) | Instance 3
p25379_i3	Mean ICVF in cingulum cingulate gyrus on FA skeleton (left) | Instance 3
p25378_i3	Mean ICVF in cingulum cingulate gyrus on FA skeleton (right) | Instance 3
p25381_i3	Mean ICVF in cingulum hippocampus on FA skeleton (left) | Instance 3
p25380_i3	Mean ICVF in cingulum hippocampus on FA skeleton (right) | Instance 3
p25351_i3	Mean ICVF in corticospinal tract on FA skeleton (left) | Instance 3
p25350_i3	Mean ICVF in corticospinal tract on FA skeleton (right) | Instance 3
p25377_i3	Mean ICVF in external capsule on FA skeleton (left) | Instance 3
p25376_i3	Mean ICVF in external capsule on FA skeleton (right) | Instance 3
p25383_i3	Mean ICVF in fornix cres+stria terminalis on FA skeleton (left) | Instance 3
p25382_i3	Mean ICVF in fornix cres+stria terminalis on FA skeleton (right) | Instance 3
p25349_i3	Mean ICVF in fornix on FA skeleton | Instance 3
p25346_i3	Mean ICVF in genu of corpus callosum on FA skeleton | Instance 3
p25355_i3	Mean ICVF in inferior cerebellar peduncle on FA skeleton (left) | Instance 3
p25354_i3	Mean ICVF in inferior cerebellar peduncle on FA skeleton (right) | Instance 3
p25353_i3	Mean ICVF in medial lemniscus on FA skeleton (left) | Instance 3
p25352_i3	Mean ICVF in medial lemniscus on FA skeleton (right) | Instance 3
p25344_i3	Mean ICVF in middle cerebellar peduncle on FA skeleton | Instance 3
p25345_i3	Mean ICVF in pontine crossing tract on FA skeleton | Instance 3
p25371_i3	Mean ICVF in posterior corona radiata on FA skeleton (left) | Instance 3
p25370_i3	Mean ICVF in posterior corona radiata on FA skeleton (right) | Instance 3
p25363_i3	Mean ICVF in posterior limb of internal capsule on FA skeleton (left) | Instance 3
p25362_i3	Mean ICVF in posterior limb of internal capsule on FA skeleton (right) | Instance 3
p25373_i3	Mean ICVF in posterior thalamic radiation on FA skeleton (left) | Instance 3
p25372_i3	Mean ICVF in posterior thalamic radiation on FA skeleton (right) | Instance 3
p25365_i3	Mean ICVF in retrolenticular part of internal capsule on FA skeleton (left) | Instance 3
p25364_i3	Mean ICVF in retrolenticular part of internal capsule on FA skeleton (right) | Instance 3
p25375_i3	Mean ICVF in sagittal stratum on FA skeleton (left) | Instance 3
p25374_i3	Mean ICVF in sagittal stratum on FA skeleton (right) | Instance 3
p25348_i3	Mean ICVF in splenium of corpus callosum on FA skeleton | Instance 3
p25357_i3	Mean ICVF in superior cerebellar peduncle on FA skeleton (left) | Instance 3
p25356_i3	Mean ICVF in superior cerebellar peduncle on FA skeleton (right) | Instance 3
p25369_i3	Mean ICVF in superior corona radiata on FA skeleton (left) | Instance 3
p25368_i3	Mean ICVF in superior corona radiata on FA skeleton (right) | Instance 3
p25387_i3	Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 3
p25386_i3	Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 3
p25385_i3	Mean ICVF in superior longitudinal fasciculus on FA skeleton (left) | Instance 3
p25384_i3	Mean ICVF in superior longitudinal fasciculus on FA skeleton (right) | Instance 3
p25391_i3	Mean ICVF in tapetum on FA skeleton (left) | Instance 3
p25390_i3	Mean ICVF in tapetum on FA skeleton (right) | Instance 3
p25389_i3	Mean ICVF in uncinate fasciculus on FA skeleton (left) | Instance 3
p25388_i3	Mean ICVF in uncinate fasciculus on FA skeleton (right) | Instance 3
p25463_i3	Mean ISOVF in anterior corona radiata on FA skeleton (left) | Instance 3
p25462_i3	Mean ISOVF in anterior corona radiata on FA skeleton (right) | Instance 3
p25457_i3	Mean ISOVF in anterior limb of internal capsule on FA skeleton (left) | Instance 3
p25456_i3	Mean ISOVF in anterior limb of internal capsule on FA skeleton (right) | Instance 3
p25443_i3	Mean ISOVF in body of corpus callosum on FA skeleton | Instance 3
p25455_i3	Mean ISOVF in cerebral peduncle on FA skeleton (left) | Instance 3
p25454_i3	Mean ISOVF in cerebral peduncle on FA skeleton (right) | Instance 3
p25475_i3	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (left) | Instance 3
p25474_i3	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (right) | Instance 3
p25477_i3	Mean ISOVF in cingulum hippocampus on FA skeleton (left) | Instance 3
p25476_i3	Mean ISOVF in cingulum hippocampus on FA skeleton (right) | Instance 3
p25447_i3	Mean ISOVF in corticospinal tract on FA skeleton (left) | Instance 3
p25446_i3	Mean ISOVF in corticospinal tract on FA skeleton (right) | Instance 3
p25473_i3	Mean ISOVF in external capsule on FA skeleton (left) | Instance 3
p25472_i3	Mean ISOVF in external capsule on FA skeleton (right) | Instance 3
p25479_i3	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (left) | Instance 3
p25478_i3	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (right) | Instance 3
p25445_i3	Mean ISOVF in fornix on FA skeleton | Instance 3
p25442_i3	Mean ISOVF in genu of corpus callosum on FA skeleton | Instance 3
p25451_i3	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (left) | Instance 3
p25450_i3	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (right) | Instance 3
p25449_i3	Mean ISOVF in medial lemniscus on FA skeleton (left) | Instance 3
p25448_i3	Mean ISOVF in medial lemniscus on FA skeleton (right) | Instance 3
p25440_i3	Mean ISOVF in middle cerebellar peduncle on FA skeleton | Instance 3
p25441_i3	Mean ISOVF in pontine crossing tract on FA skeleton | Instance 3
p25467_i3	Mean ISOVF in posterior corona radiata on FA skeleton (left) | Instance 3
p25466_i3	Mean ISOVF in posterior corona radiata on FA skeleton (right) | Instance 3
p25459_i3	Mean ISOVF in posterior limb of internal capsule on FA skeleton (left) | Instance 3
p25458_i3	Mean ISOVF in posterior limb of internal capsule on FA skeleton (right) | Instance 3
p25469_i3	Mean ISOVF in posterior thalamic radiation on FA skeleton (left) | Instance 3
p25468_i3	Mean ISOVF in posterior thalamic radiation on FA skeleton (right) | Instance 3
p25461_i3	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left) | Instance 3
p25460_i3	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (right) | Instance 3
p25471_i3	Mean ISOVF in sagittal stratum on FA skeleton (left) | Instance 3
p25470_i3	Mean ISOVF in sagittal stratum on FA skeleton (right) | Instance 3
p25444_i3	Mean ISOVF in splenium of corpus callosum on FA skeleton | Instance 3
p25453_i3	Mean ISOVF in superior cerebellar peduncle on FA skeleton (left) | Instance 3
p25452_i3	Mean ISOVF in superior cerebellar peduncle on FA skeleton (right) | Instance 3
p25465_i3	Mean ISOVF in superior corona radiata on FA skeleton (left) | Instance 3
p25464_i3	Mean ISOVF in superior corona radiata on FA skeleton (right) | Instance 3
p25483_i3	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 3
p25482_i3	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 3
p25481_i3	Mean ISOVF in superior longitudinal fasciculus on FA skeleton (left) | Instance 3
p25480_i3	Mean ISOVF in superior longitudinal fasciculus on FA skeleton (right) | Instance 3
p25487_i3	Mean ISOVF in tapetum on FA skeleton (left) | Instance 3
p25486_i3	Mean ISOVF in tapetum on FA skeleton (right) | Instance 3
p25485_i3	Mean ISOVF in uncinate fasciculus on FA skeleton (left) | Instance 3
p25484_i3	Mean ISOVF in uncinate fasciculus on FA skeleton (right) | Instance 3
p25223_i3	Mean L1 in anterior corona radiata on FA skeleton (left) | Instance 3
p25222_i3	Mean L1 in anterior corona radiata on FA skeleton (right) | Instance 3
p25217_i3	Mean L1 in anterior limb of internal capsule on FA skeleton (left) | Instance 3
p25216_i3	Mean L1 in anterior limb of internal capsule on FA skeleton (right) | Instance 3
p25203_i3	Mean L1 in body of corpus callosum on FA skeleton | Instance 3
p25215_i3	Mean L1 in cerebral peduncle on FA skeleton (left) | Instance 3
p25214_i3	Mean L1 in cerebral peduncle on FA skeleton (right) | Instance 3
p25235_i3	Mean L1 in cingulum cingulate gyrus on FA skeleton (left) | Instance 3
p25234_i3	Mean L1 in cingulum cingulate gyrus on FA skeleton (right) | Instance 3
p25237_i3	Mean L1 in cingulum hippocampus on FA skeleton (left) | Instance 3
p25236_i3	Mean L1 in cingulum hippocampus on FA skeleton (right) | Instance 3
p25207_i3	Mean L1 in corticospinal tract on FA skeleton (left) | Instance 3
p25206_i3	Mean L1 in corticospinal tract on FA skeleton (right) | Instance 3
p25233_i3	Mean L1 in external capsule on FA skeleton (left) | Instance 3
p25232_i3	Mean L1 in external capsule on FA skeleton (right) | Instance 3
p25239_i3	Mean L1 in fornix cres+stria terminalis on FA skeleton (left) | Instance 3
p25238_i3	Mean L1 in fornix cres+stria terminalis on FA skeleton (right) | Instance 3
p25205_i3	Mean L1 in fornix on FA skeleton | Instance 3
p25202_i3	Mean L1 in genu of corpus callosum on FA skeleton | Instance 3
p25211_i3	Mean L1 in inferior cerebellar peduncle on FA skeleton (left) | Instance 3
p25210_i3	Mean L1 in inferior cerebellar peduncle on FA skeleton (right) | Instance 3
p25209_i3	Mean L1 in medial lemniscus on FA skeleton (left) | Instance 3
p25208_i3	Mean L1 in medial lemniscus on FA skeleton (right) | Instance 3
p25200_i3	Mean L1 in middle cerebellar peduncle on FA skeleton | Instance 3
p25201_i3	Mean L1 in pontine crossing tract on FA skeleton | Instance 3
p25227_i3	Mean L1 in posterior corona radiata on FA skeleton (left) | Instance 3
p25226_i3	Mean L1 in posterior corona radiata on FA skeleton (right) | Instance 3
p25219_i3	Mean L1 in posterior limb of internal capsule on FA skeleton (left) | Instance 3
p25218_i3	Mean L1 in posterior limb of internal capsule on FA skeleton (right) | Instance 3
p25229_i3	Mean L1 in posterior thalamic radiation on FA skeleton (left) | Instance 3
p25228_i3	Mean L1 in posterior thalamic radiation on FA skeleton (right) | Instance 3
p25221_i3	Mean L1 in retrolenticular part of internal capsule on FA skeleton (left) | Instance 3
p25220_i3	Mean L1 in retrolenticular part of internal capsule on FA skeleton (right) | Instance 3
p25231_i3	Mean L1 in sagittal stratum on FA skeleton (left) | Instance 3
p25230_i3	Mean L1 in sagittal stratum on FA skeleton (right) | Instance 3
p25204_i3	Mean L1 in splenium of corpus callosum on FA skeleton | Instance 3
p25213_i3	Mean L1 in superior cerebellar peduncle on FA skeleton (left) | Instance 3
p25212_i3	Mean L1 in superior cerebellar peduncle on FA skeleton (right) | Instance 3
p25225_i3	Mean L1 in superior corona radiata on FA skeleton (left) | Instance 3
p25224_i3	Mean L1 in superior corona radiata on FA skeleton (right) | Instance 3
p25243_i3	Mean L1 in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 3
p25242_i3	Mean L1 in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 3
p25241_i3	Mean L1 in superior longitudinal fasciculus on FA skeleton (left) | Instance 3
p25240_i3	Mean L1 in superior longitudinal fasciculus on FA skeleton (right) | Instance 3
p25247_i3	Mean L1 in tapetum on FA skeleton (left) | Instance 3
p25246_i3	Mean L1 in tapetum on FA skeleton (right) | Instance 3
p25245_i3	Mean L1 in uncinate fasciculus on FA skeleton (left) | Instance 3
p25244_i3	Mean L1 in uncinate fasciculus on FA skeleton (right) | Instance 3
p25271_i3	Mean L2 in anterior corona radiata on FA skeleton (left) | Instance 3
p25270_i3	Mean L2 in anterior corona radiata on FA skeleton (right) | Instance 3
p25265_i3	Mean L2 in anterior limb of internal capsule on FA skeleton (left) | Instance 3
p25264_i3	Mean L2 in anterior limb of internal capsule on FA skeleton (right) | Instance 3
p25251_i3	Mean L2 in body of corpus callosum on FA skeleton | Instance 3
p25263_i3	Mean L2 in cerebral peduncle on FA skeleton (left) | Instance 3
p25262_i3	Mean L2 in cerebral peduncle on FA skeleton (right) | Instance 3
p25283_i3	Mean L2 in cingulum cingulate gyrus on FA skeleton (left) | Instance 3
p25282_i3	Mean L2 in cingulum cingulate gyrus on FA skeleton (right) | Instance 3
p25285_i3	Mean L2 in cingulum hippocampus on FA skeleton (left) | Instance 3
p25284_i3	Mean L2 in cingulum hippocampus on FA skeleton (right) | Instance 3
p25255_i3	Mean L2 in corticospinal tract on FA skeleton (left) | Instance 3
p25254_i3	Mean L2 in corticospinal tract on FA skeleton (right) | Instance 3
p25281_i3	Mean L2 in external capsule on FA skeleton (left) | Instance 3
p25280_i3	Mean L2 in external capsule on FA skeleton (right) | Instance 3
p25287_i3	Mean L2 in fornix cres+stria terminalis on FA skeleton (left) | Instance 3
p25286_i3	Mean L2 in fornix cres+stria terminalis on FA skeleton (right) | Instance 3
p25253_i3	Mean L2 in fornix on FA skeleton | Instance 3
p25250_i3	Mean L2 in genu of corpus callosum on FA skeleton | Instance 3
p25259_i3	Mean L2 in inferior cerebellar peduncle on FA skeleton (left) | Instance 3
p25258_i3	Mean L2 in inferior cerebellar peduncle on FA skeleton (right) | Instance 3
p25257_i3	Mean L2 in medial lemniscus on FA skeleton (left) | Instance 3
p25256_i3	Mean L2 in medial lemniscus on FA skeleton (right) | Instance 3
p25248_i3	Mean L2 in middle cerebellar peduncle on FA skeleton | Instance 3
p25249_i3	Mean L2 in pontine crossing tract on FA skeleton | Instance 3
p25275_i3	Mean L2 in posterior corona radiata on FA skeleton (left) | Instance 3
p25274_i3	Mean L2 in posterior corona radiata on FA skeleton (right) | Instance 3
p25267_i3	Mean L2 in posterior limb of internal capsule on FA skeleton (left) | Instance 3
p25266_i3	Mean L2 in posterior limb of internal capsule on FA skeleton (right) | Instance 3
p25277_i3	Mean L2 in posterior thalamic radiation on FA skeleton (left) | Instance 3
p25276_i3	Mean L2 in posterior thalamic radiation on FA skeleton (right) | Instance 3
p25269_i3	Mean L2 in retrolenticular part of internal capsule on FA skeleton (left) | Instance 3
p25268_i3	Mean L2 in retrolenticular part of internal capsule on FA skeleton (right) | Instance 3
p25279_i3	Mean L2 in sagittal stratum on FA skeleton (left) | Instance 3
p25278_i3	Mean L2 in sagittal stratum on FA skeleton (right) | Instance 3
p25252_i3	Mean L2 in splenium of corpus callosum on FA skeleton | Instance 3
p25261_i3	Mean L2 in superior cerebellar peduncle on FA skeleton (left) | Instance 3
p25260_i3	Mean L2 in superior cerebellar peduncle on FA skeleton (right) | Instance 3
p25273_i3	Mean L2 in superior corona radiata on FA skeleton (left) | Instance 3
p25272_i3	Mean L2 in superior corona radiata on FA skeleton (right) | Instance 3
p25291_i3	Mean L2 in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 3
p25290_i3	Mean L2 in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 3
p25289_i3	Mean L2 in superior longitudinal fasciculus on FA skeleton (left) | Instance 3
p25288_i3	Mean L2 in superior longitudinal fasciculus on FA skeleton (right) | Instance 3
p25295_i3	Mean L2 in tapetum on FA skeleton (left) | Instance 3
p25294_i3	Mean L2 in tapetum on FA skeleton (right) | Instance 3
p25293_i3	Mean L2 in uncinate fasciculus on FA skeleton (left) | Instance 3
p25292_i3	Mean L2 in uncinate fasciculus on FA skeleton (right) | Instance 3
p25319_i3	Mean L3 in anterior corona radiata on FA skeleton (left) | Instance 3
p25318_i3	Mean L3 in anterior corona radiata on FA skeleton (right) | Instance 3
p25313_i3	Mean L3 in anterior limb of internal capsule on FA skeleton (left) | Instance 3
p25312_i3	Mean L3 in anterior limb of internal capsule on FA skeleton (right) | Instance 3
p25299_i3	Mean L3 in body of corpus callosum on FA skeleton | Instance 3
p25311_i3	Mean L3 in cerebral peduncle on FA skeleton (left) | Instance 3
p25310_i3	Mean L3 in cerebral peduncle on FA skeleton (right) | Instance 3
p25331_i3	Mean L3 in cingulum cingulate gyrus on FA skeleton (left) | Instance 3
p25330_i3	Mean L3 in cingulum cingulate gyrus on FA skeleton (right) | Instance 3
p25333_i3	Mean L3 in cingulum hippocampus on FA skeleton (left) | Instance 3
p25332_i3	Mean L3 in cingulum hippocampus on FA skeleton (right) | Instance 3
p25303_i3	Mean L3 in corticospinal tract on FA skeleton (left) | Instance 3
p25302_i3	Mean L3 in corticospinal tract on FA skeleton (right) | Instance 3
p25329_i3	Mean L3 in external capsule on FA skeleton (left) | Instance 3
p25328_i3	Mean L3 in external capsule on FA skeleton (right) | Instance 3
p25335_i3	Mean L3 in fornix cres+stria terminalis on FA skeleton (left) | Instance 3
p25334_i3	Mean L3 in fornix cres+stria terminalis on FA skeleton (right) | Instance 3
p25301_i3	Mean L3 in fornix on FA skeleton | Instance 3
p25298_i3	Mean L3 in genu of corpus callosum on FA skeleton | Instance 3
p25307_i3	Mean L3 in inferior cerebellar peduncle on FA skeleton (left) | Instance 3
p25306_i3	Mean L3 in inferior cerebellar peduncle on FA skeleton (right) | Instance 3
p25305_i3	Mean L3 in medial lemniscus on FA skeleton (left) | Instance 3
p25304_i3	Mean L3 in medial lemniscus on FA skeleton (right) | Instance 3
p25296_i3	Mean L3 in middle cerebellar peduncle on FA skeleton | Instance 3
p25297_i3	Mean L3 in pontine crossing tract on FA skeleton | Instance 3
p25323_i3	Mean L3 in posterior corona radiata on FA skeleton (left) | Instance 3
p25322_i3	Mean L3 in posterior corona radiata on FA skeleton (right) | Instance 3
p25315_i3	Mean L3 in posterior limb of internal capsule on FA skeleton (left) | Instance 3
p25314_i3	Mean L3 in posterior limb of internal capsule on FA skeleton (right) | Instance 3
p25325_i3	Mean L3 in posterior thalamic radiation on FA skeleton (left) | Instance 3
p25324_i3	Mean L3 in posterior thalamic radiation on FA skeleton (right) | Instance 3
p25317_i3	Mean L3 in retrolenticular part of internal capsule on FA skeleton (left) | Instance 3
p25316_i3	Mean L3 in retrolenticular part of internal capsule on FA skeleton (right) | Instance 3
p25327_i3	Mean L3 in sagittal stratum on FA skeleton (left) | Instance 3
p25326_i3	Mean L3 in sagittal stratum on FA skeleton (right) | Instance 3
p25300_i3	Mean L3 in splenium of corpus callosum on FA skeleton | Instance 3
p25309_i3	Mean L3 in superior cerebellar peduncle on FA skeleton (left) | Instance 3
p25308_i3	Mean L3 in superior cerebellar peduncle on FA skeleton (right) | Instance 3
p25321_i3	Mean L3 in superior corona radiata on FA skeleton (left) | Instance 3
p25320_i3	Mean L3 in superior corona radiata on FA skeleton (right) | Instance 3
p25339_i3	Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 3
p25338_i3	Mean L3 in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 3
p25337_i3	Mean L3 in superior longitudinal fasciculus on FA skeleton (left) | Instance 3
p25336_i3	Mean L3 in superior longitudinal fasciculus on FA skeleton (right) | Instance 3
p25343_i3	Mean L3 in tapetum on FA skeleton (left) | Instance 3
p25342_i3	Mean L3 in tapetum on FA skeleton (right) | Instance 3
p25341_i3	Mean L3 in uncinate fasciculus on FA skeleton (left) | Instance 3
p25340_i3	Mean L3 in uncinate fasciculus on FA skeleton (right) | Instance 3
p25127_i3	Mean MD in anterior corona radiata on FA skeleton (left) | Instance 3
p25126_i3	Mean MD in anterior corona radiata on FA skeleton (right) | Instance 3
p25121_i3	Mean MD in anterior limb of internal capsule on FA skeleton (left) | Instance 3
p25120_i3	Mean MD in anterior limb of internal capsule on FA skeleton (right) | Instance 3
p25107_i3	Mean MD in body of corpus callosum on FA skeleton | Instance 3
p25119_i3	Mean MD in cerebral peduncle on FA skeleton (left) | Instance 3
p25118_i3	Mean MD in cerebral peduncle on FA skeleton (right) | Instance 3
p25139_i3	Mean MD in cingulum cingulate gyrus on FA skeleton (left) | Instance 3
p25138_i3	Mean MD in cingulum cingulate gyrus on FA skeleton (right) | Instance 3
p25141_i3	Mean MD in cingulum hippocampus on FA skeleton (left) | Instance 3
p25140_i3	Mean MD in cingulum hippocampus on FA skeleton (right) | Instance 3
p25111_i3	Mean MD in corticospinal tract on FA skeleton (left) | Instance 3
p25110_i3	Mean MD in corticospinal tract on FA skeleton (right) | Instance 3
p25137_i3	Mean MD in external capsule on FA skeleton (left) | Instance 3
p25136_i3	Mean MD in external capsule on FA skeleton (right) | Instance 3
p25143_i3	Mean MD in fornix cres+stria terminalis on FA skeleton (left) | Instance 3
p25142_i3	Mean MD in fornix cres+stria terminalis on FA skeleton (right) | Instance 3
p25109_i3	Mean MD in fornix on FA skeleton | Instance 3
p25106_i3	Mean MD in genu of corpus callosum on FA skeleton | Instance 3
p25115_i3	Mean MD in inferior cerebellar peduncle on FA skeleton (left) | Instance 3
p25114_i3	Mean MD in inferior cerebellar peduncle on FA skeleton (right) | Instance 3
p25113_i3	Mean MD in medial lemniscus on FA skeleton (left) | Instance 3
p25112_i3	Mean MD in medial lemniscus on FA skeleton (right) | Instance 3
p25104_i3	Mean MD in middle cerebellar peduncle on FA skeleton | Instance 3
p25105_i3	Mean MD in pontine crossing tract on FA skeleton | Instance 3
p25131_i3	Mean MD in posterior corona radiata on FA skeleton (left) | Instance 3
p25130_i3	Mean MD in posterior corona radiata on FA skeleton (right) | Instance 3
p25123_i3	Mean MD in posterior limb of internal capsule on FA skeleton (left) | Instance 3
p25122_i3	Mean MD in posterior limb of internal capsule on FA skeleton (right) | Instance 3
p25133_i3	Mean MD in posterior thalamic radiation on FA skeleton (left) | Instance 3
p25132_i3	Mean MD in posterior thalamic radiation on FA skeleton (right) | Instance 3
p25125_i3	Mean MD in retrolenticular part of internal capsule on FA skeleton (left) | Instance 3
p25124_i3	Mean MD in retrolenticular part of internal capsule on FA skeleton (right) | Instance 3
p25135_i3	Mean MD in sagittal stratum on FA skeleton (left) | Instance 3
p25134_i3	Mean MD in sagittal stratum on FA skeleton (right) | Instance 3
p25108_i3	Mean MD in splenium of corpus callosum on FA skeleton | Instance 3
p25117_i3	Mean MD in superior cerebellar peduncle on FA skeleton (left) | Instance 3
p25116_i3	Mean MD in superior cerebellar peduncle on FA skeleton (right) | Instance 3
p25129_i3	Mean MD in superior corona radiata on FA skeleton (left) | Instance 3
p25128_i3	Mean MD in superior corona radiata on FA skeleton (right) | Instance 3
p25147_i3	Mean MD in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 3
p25146_i3	Mean MD in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 3
p25145_i3	Mean MD in superior longitudinal fasciculus on FA skeleton (left) | Instance 3
p25144_i3	Mean MD in superior longitudinal fasciculus on FA skeleton (right) | Instance 3
p25151_i3	Mean MD in tapetum on FA skeleton (left) | Instance 3
p25150_i3	Mean MD in tapetum on FA skeleton (right) | Instance 3
p25149_i3	Mean MD in uncinate fasciculus on FA skeleton (left) | Instance 3
p25148_i3	Mean MD in uncinate fasciculus on FA skeleton (right) | Instance 3
p25175_i3	Mean MO in anterior corona radiata on FA skeleton (left) | Instance 3
p25174_i3	Mean MO in anterior corona radiata on FA skeleton (right) | Instance 3
p25169_i3	Mean MO in anterior limb of internal capsule on FA skeleton (left) | Instance 3
p25168_i3	Mean MO in anterior limb of internal capsule on FA skeleton (right) | Instance 3
p25155_i3	Mean MO in body of corpus callosum on FA skeleton | Instance 3
p25167_i3	Mean MO in cerebral peduncle on FA skeleton (left) | Instance 3
p25166_i3	Mean MO in cerebral peduncle on FA skeleton (right) | Instance 3
p25187_i3	Mean MO in cingulum cingulate gyrus on FA skeleton (left) | Instance 3
p25186_i3	Mean MO in cingulum cingulate gyrus on FA skeleton (right) | Instance 3
p25189_i3	Mean MO in cingulum hippocampus on FA skeleton (left) | Instance 3
p25188_i3	Mean MO in cingulum hippocampus on FA skeleton (right) | Instance 3
p25159_i3	Mean MO in corticospinal tract on FA skeleton (left) | Instance 3
p25158_i3	Mean MO in corticospinal tract on FA skeleton (right) | Instance 3
p25185_i3	Mean MO in external capsule on FA skeleton (left) | Instance 3
p25184_i3	Mean MO in external capsule on FA skeleton (right) | Instance 3
p25191_i3	Mean MO in fornix cres+stria terminalis on FA skeleton (left) | Instance 3
p25190_i3	Mean MO in fornix cres+stria terminalis on FA skeleton (right) | Instance 3
p25157_i3	Mean MO in fornix on FA skeleton | Instance 3
p25154_i3	Mean MO in genu of corpus callosum on FA skeleton | Instance 3
p25163_i3	Mean MO in inferior cerebellar peduncle on FA skeleton (left) | Instance 3
p25162_i3	Mean MO in inferior cerebellar peduncle on FA skeleton (right) | Instance 3
p25161_i3	Mean MO in medial lemniscus on FA skeleton (left) | Instance 3
p25160_i3	Mean MO in medial lemniscus on FA skeleton (right) | Instance 3
p25152_i3	Mean MO in middle cerebellar peduncle on FA skeleton | Instance 3
p25153_i3	Mean MO in pontine crossing tract on FA skeleton | Instance 3
p25179_i3	Mean MO in posterior corona radiata on FA skeleton (left) | Instance 3
p25178_i3	Mean MO in posterior corona radiata on FA skeleton (right) | Instance 3
p25171_i3	Mean MO in posterior limb of internal capsule on FA skeleton (left) | Instance 3
p25170_i3	Mean MO in posterior limb of internal capsule on FA skeleton (right) | Instance 3
p25181_i3	Mean MO in posterior thalamic radiation on FA skeleton (left) | Instance 3
p25180_i3	Mean MO in posterior thalamic radiation on FA skeleton (right) | Instance 3
p25173_i3	Mean MO in retrolenticular part of internal capsule on FA skeleton (left) | Instance 3
p25172_i3	Mean MO in retrolenticular part of internal capsule on FA skeleton (right) | Instance 3
p25183_i3	Mean MO in sagittal stratum on FA skeleton (left) | Instance 3
p25182_i3	Mean MO in sagittal stratum on FA skeleton (right) | Instance 3
p25156_i3	Mean MO in splenium of corpus callosum on FA skeleton | Instance 3
p25165_i3	Mean MO in superior cerebellar peduncle on FA skeleton (left) | Instance 3
p25164_i3	Mean MO in superior cerebellar peduncle on FA skeleton (right) | Instance 3
p25177_i3	Mean MO in superior corona radiata on FA skeleton (left) | Instance 3
p25176_i3	Mean MO in superior corona radiata on FA skeleton (right) | Instance 3
p25195_i3	Mean MO in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 3
p25194_i3	Mean MO in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 3
p25193_i3	Mean MO in superior longitudinal fasciculus on FA skeleton (left) | Instance 3
